upd  400 | step   819200 |    79 sps | ret    16.40 | succ 0.82 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0003 | ent 0.004
saved checkpoints/L23\ppo_819200.pt
upd  401 | step   821248 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0007 | ent 0.004
upd  402 | step   823296 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0000 | ent 0.004
upd  403 | step   825344 |    79 sps | ret    14.40 | succ 0.72 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0000 | ent 0.004
upd  404 | step   827392 |    79 sps | ret    15.20 | succ 0.76 | mean_lvl 23.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.004
upd  405 | step   829440 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.004
upd  406 | step   831488 |    79 sps | ret    14.60 | succ 0.73 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0002 | ent 0.004
upd  407 | step   833536 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0001 | ent 0.004
upd  408 | step   835584 |    79 sps | ret    15.20 | succ 0.76 | mean_lvl 23.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.004
upd  409 | step   837632 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0000 | ent 0.004
upd  410 | step   839680 |    79 sps | ret    14.60 | succ 0.73 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0000 | ent 0.004
upd  411 | step   841728 |    79 sps | ret    14.20 | succ 0.71 | mean_lvl 23.4 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.004
upd  412 | step   843776 |    79 sps | ret    14.00 | succ 0.70 | mean_lvl 23.4 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.004
upd  413 | step   845824 |    79 sps | ret    14.00 | succ 0.70 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0002 | ent 0.004
upd  414 | step   847872 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.004
upd  415 | step   849920 |    79 sps | ret    14.60 | succ 0.73 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0000 | ent 0.004
upd  416 | step   851968 |    79 sps | ret    15.20 | succ 0.76 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0000 | ent 0.004
upd  417 | step   854016 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.004
upd  418 | step   856064 |    80 sps | ret    16.00 | succ 0.80 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0007 | ent 0.004
upd  419 | step   858112 |    80 sps | ret    15.80 | succ 0.79 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.01 | kl +0.0004 | ent 0.004
upd  420 | step   860160 |    80 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl -0.0000 | ent 0.004
upd  421 | step   862208 |    80 sps | ret    14.60 | succ 0.73 | mean_lvl 23.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.003
upd  422 | step   864256 |    80 sps | ret    14.40 | succ 0.72 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0003 | ent 0.003
upd  423 | step   866304 |    80 sps | ret    14.80 | succ 0.74 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.03 | kl +0.0010 | ent 0.004
upd  424 | step   868352 |    80 sps | ret    14.40 | succ 0.72 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0005 | ent 0.003
upd  425 | step   870400 |    80 sps | ret    16.40 | succ 0.82 | mean_lvl 23.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.003
upd  426 | step   872448 |    80 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl -0.0000 | ent 0.003
upd  427 | step   874496 |    80 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl -0.0000 | ent 0.003
upd  428 | step   876544 |    80 sps | ret    15.80 | succ 0.79 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0000 | ent 0.003
upd  429 | step   878592 |    80 sps | ret    16.60 | succ 0.83 | mean_lvl 23.7 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.003
upd  430 | step   880640 |    80 sps | ret    16.20 | succ 0.81 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0000 | ent 0.003
upd  431 | step   882688 |    80 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.003
upd  432 | step   884736 |    80 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0000 | ent 0.003
upd  433 | step   886784 |    80 sps | ret    15.00 | succ 0.75 | mean_lvl 23.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.003
upd  434 | step   888832 |    80 sps | ret    16.40 | succ 0.82 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0000 | ent 0.003
upd  435 | step   890880 |    80 sps | ret    16.80 | succ 0.84 | mean_lvl 23.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0003 | ent 0.003
upd  436 | step   892928 |    80 sps | ret    16.00 | succ 0.80 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl -0.0000 | ent 0.003
upd  437 | step   894976 |    80 sps | ret    12.80 | succ 0.64 | mean_lvl 23.3 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0000 | ent 0.002
upd  438 | step   897024 |    80 sps | ret    11.80 | succ 0.59 | mean_lvl 23.2 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.002
upd  439 | step   899072 |    80 sps | ret     9.00 | succ 0.45 | mean_lvl 22.9 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  440 | step   901120 |    80 sps | ret     8.40 | succ 0.42 | mean_lvl 22.8 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  441 | step   903168 |    80 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0007 | ent 0.002
upd  442 | step   905216 |    80 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.002
upd  443 | step   907264 |    80 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0005 | ent 0.002
upd  444 | step   909312 |    80 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  445 | step   911360 |    80 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.002
upd  446 | step   913408 |    80 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  447 | step   915456 |    80 sps | ret     4.60 | succ 0.23 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.002
upd  448 | step   917504 |    80 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.001
upd  449 | step   919552 |    80 sps | ret     7.40 | succ 0.37 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.001
upd  450 | step   921600 |    80 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
saved checkpoints/L23\ppo_921600.pt
upd  451 | step   923648 |    80 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  452 | step   925696 |    80 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.002
upd  453 | step   927744 |    80 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.002
upd  454 | step   929792 |    80 sps | ret     4.60 | succ 0.23 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.002
upd  455 | step   931840 |    80 sps | ret     4.60 | succ 0.23 | mean_lvl 22.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.002
upd  456 | step   933888 |    80 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.002
upd  457 | step   935936 |    80 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  458 | step   937984 |    80 sps | ret     8.20 | succ 0.41 | mean_lvl 22.8 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  459 | step   940032 |    80 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.002
upd  460 | step   942080 |    80 sps | ret     4.20 | succ 0.21 | mean_lvl 22.4 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  461 | step   944128 |    80 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0004 | ent 0.001
upd  462 | step   946176 |    80 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  463 | step   948224 |    80 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  464 | step   950272 |    80 sps | ret     7.00 | succ 0.35 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.002
upd  465 | step   952320 |    80 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  466 | step   954368 |    80 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  467 | step   956416 |    80 sps | ret     7.40 | succ 0.37 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  468 | step   958464 |    80 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  469 | step   960512 |    80 sps | ret     4.80 | succ 0.24 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  470 | step   962560 |    80 sps | ret     5.20 | succ 0.26 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  471 | step   964608 |    80 sps | ret     4.60 | succ 0.23 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  472 | step   966656 |    80 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  473 | step   968704 |    80 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  474 | step   970752 |    80 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.004
upd  475 | step   972800 |    79 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0071 | ent 0.002
upd  476 | step   974848 |    79 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  477 | step   976896 |    79 sps | ret     6.60 | succ 0.33 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  478 | step   978944 |    79 sps | ret     5.20 | succ 0.26 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  479 | step   980992 |    79 sps | ret     7.00 | succ 0.35 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  480 | step   983040 |    79 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  481 | step   985088 |    79 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  482 | step   987136 |    79 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  483 | step   989184 |    79 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  484 | step   991232 |    79 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  485 | step   993280 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  486 | step   995328 |    79 sps | ret     7.40 | succ 0.37 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  487 | step   997376 |    79 sps | ret     7.60 | succ 0.38 | mean_lvl 22.8 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0001 | ent 0.001
upd  488 | step   999424 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  489 | step  1001472 |    79 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  490 | step  1003520 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  491 | step  1005568 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.001
upd  492 | step  1007616 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.002
upd  493 | step  1009664 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0005 | ent 0.004
upd  494 | step  1011712 |    79 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.006
upd  495 | step  1013760 |    79 sps | ret     7.60 | succ 0.38 | mean_lvl 22.8 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0006 | ent 0.002
upd  496 | step  1015808 |    79 sps | ret     7.40 | succ 0.37 | mean_lvl 22.7 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.002
upd  497 | step  1017856 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.002
upd  498 | step  1019904 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  499 | step  1021952 |    79 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  500 | step  1024000 |    79 sps | ret     8.20 | succ 0.41 | mean_lvl 22.8 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.002
saved checkpoints/L23\ppo_1024000.pt
upd  501 | step  1026048 |    79 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  502 | step  1028096 |    79 sps | ret     5.20 | succ 0.26 | mean_lvl 22.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  503 | step  1030144 |    79 sps | ret     7.00 | succ 0.35 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  504 | step  1032192 |    79 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  505 | step  1034240 |    79 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0004 | ent 0.002
upd  506 | step  1036288 |    79 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0001 | ent 0.001
upd  507 | step  1038336 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  508 | step  1040384 |    79 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0004 | ent 0.001
upd  509 | step  1042432 |    79 sps | ret     6.60 | succ 0.33 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  510 | step  1044480 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  511 | step  1046528 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  512 | step  1048576 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  513 | step  1050624 |    79 sps | ret     6.60 | succ 0.33 | mean_lvl 22.7 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  514 | step  1052672 |    79 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  515 | step  1054720 |    79 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  516 | step  1056768 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  517 | step  1058816 |    79 sps | ret     7.40 | succ 0.37 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  518 | step  1060864 |    79 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  519 | step  1062912 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  520 | step  1064960 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  521 | step  1067008 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  522 | step  1069056 |    79 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.002
upd  523 | step  1071104 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.002
upd  524 | step  1073152 |    79 sps | ret     7.00 | succ 0.35 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0009 | ent 0.001
upd  525 | step  1075200 |    79 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  526 | step  1077248 |    79 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  527 | step  1079296 |    79 sps | ret     6.80 | succ 0.34 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  528 | step  1081344 |    79 sps | ret     6.80 | succ 0.34 | mean_lvl 22.7 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  529 | step  1083392 |    79 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  530 | step  1085440 |    79 sps | ret     6.80 | succ 0.34 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.001
upd  531 | step  1087488 |    79 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  532 | step  1089536 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl -0.0000 | ent 0.001
upd  533 | step  1091584 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  534 | step  1093632 |    79 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.001
upd  535 | step  1095680 |    79 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.001
upd  536 | step  1097728 |    79 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.001
upd  537 | step  1099776 |    79 sps | ret     6.80 | succ 0.34 | mean_lvl 22.7 | max_lvl 24 | cur 8/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0003 | ent 0.001
